epoch,train_nt_xent,val_nt_xent,provenance
171,0.15792058274398868,0.2609693578500709,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
172,0.15375557567185294,0.25636250070721345,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
173,0.15312651768033947,0.2722068005657712,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
174,0.152497459688826,0.28190330975954736,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
175,0.14342332107496447,0.24706702121640745,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
176,0.1396667270155587,0.2785830155586988,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
177,0.1589458217821782,0.25183150212164107,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
178,0.15595381046676082,0.25874962376237653,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
179,0.15296179915134345,0.24916824893917977,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
180,0.13032543140028285,0.25537822913719954,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
181,0.15896607637906657,0.27401193776520527,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
182,0.15027462517680346,0.24994247241867074,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
183,0.15423666195190955,0.2872275190947666,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
184,0.14755680905233381,0.2627816690240452,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
185,0.15033984724186733,0.2641257482319661,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
186,0.1439614710042434,0.2531390664780766,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
187,0.1488653239038189,0.2505833663366337,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
188,0.15559201131541722,0.22452230834512021,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
189,0.135041414427157,0.2467067835926453,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
190,0.1616030777934936,0.2569209391796323,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
191,0.1452147439886846,0.22541672418670466,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
192,0.14071394625176792,0.21954741725601168,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
193,0.1553621725601133,0.24574320792079218,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
194,0.13623610749646398,0.24807189816124486,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
195,0.14397365770862813,0.2649501216407357,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
196,0.14378678359264518,0.25290412446959,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
197,0.14565297878359273,0.2503556548797736,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
198,0.1416594512022632,0.234647637906648,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
199,0.13766592362093366,0.24903859688826047,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
200,0.12272727581329557,0.24976759264497894,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
